,product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link,product_tag,brand_tag,discount_amount,discount_percent,tags,seller_address,meta_description,meta_keyword
32,Women Typography T-shirt,max,4.3,3,399,399,"XS,S,M,L,XL",tshirts/max/max-women-green-typography-drop-shoulder-sleeves-t-shirt/15557832/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15557832/2021/9/21/73881ae2-a0e2-4539-aee1-30a51336ebe91632236047390maxWomenGreenTypographyDrop-ShoulderSleevesT-shirt1.jpg",tshirts,max,0,0,"clothing,women-clothing,tshirts,max-tshirts",Karnataka - 560067,Buy Max Women Green Typography Drop Shoulder Sleeves T Shirt - Tshirts for Women from Max at Rs. 399. Style ID: 15557832,"Max Women Green Typography Drop Shoulder Sleeves T Shirt,  Max, Tshirts, Topwear, Apparel, Apparel for Women, Buy Max Women Green Typography Drop Shoulder Sleeves T Shirt Online in India, Buy Tshirts at best price"
33,Women Printed Slip-On Sneakers,ELLE,0.0,0,2299,1149,"UK3,UK4,UK5,UK6,UK7,UK8",casual-shoes/elle/elle-women-mustard-printed-slip-on-sneakers/18175074/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18175074/2022/5/6/c62194d7-3b3c-4cc1-986b-a44bd79d80491651832616032ELLEWomenMustardPrintedSlip-OnSneakers1.jpg",casual-shoes,elle,1150,50,"footwear,women-footwear,casual-shoes,elle-casual-shoes",Delhi - 110077,Buy ELLE Women Mustard Yellow Loafers - Casual Shoes for Women from ELLE at Rs. 1149. Style ID: 18175074,"ELLE Women Mustard Yellow Loafers,  ELLE, Casual Shoes, Shoes, Footwear, Footwear for Women, Buy ELLE Women Mustard Yellow Loafers Online in India, Buy Casual Shoes at best price"
34,Pack Of 2 Striped Pullover,Fame Forever by Lifestyle,0.0,0,1199,599,"3-4Y,4-5Y,6-7Y,7-8Y",sweaters/fame-forever-by-lifestyle/fame-forever-by-lifestyle-boys-pack-of-2-blue--grey-striped-pullover/16086468/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16086468/2021/11/13/cdcb4857-086e-4f68-8a04-037de9cf657e1636808369314FameForeverbyLifestyleGreySweatersCotton-3-4Year1.jpg",sweaters,fame-forever-by-lifestyle,600,50,"clothing,boys-clothing,sweaters,fame-forever-by-lifestyle-sweaters",Karnataka - 560067,Buy Fame Forever By Lifestyle Boys Pack Of 2 Blue & Grey Striped Pullover - Sweaters for Boys from Fame Forever By Lifestyle at Rs. 599. Style ID: 16086468,"Fame Forever By Lifestyle Boys Pack Of 2 Blue & Grey Striped Pullover,  Fame Forever By Lifestyle, Sweaters, Topwear, Apparel, Apparel for Boys, Buy Fame Forever By Lifestyle Boys Pack Of 2 Blue & Grey Striped Pullover Online in India, Buy Sweaters at best price"
35,Printed A-Line Kurta,IMARA,4.3,40,1299,649,"XS,S,M,L,XL,XXL",kurtas/imara/imara-women-navy-blue-printed-a-line-kurta/12675232/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/10/7/58ea5468-9894-4f17-867c-b70f5f70e8701602021007552-1.jpg",kurtas,imara,650,50,"clothing,women-clothing,kurtas,imara-kurtas",Karnataka - 560068,Buy IMARA Women Navy Blue Printed A Line Kurta - Kurtas for Women from IMARA at Rs. 610. Style ID: 12675232,"IMARA Women Navy Blue Printed A Line Kurta,  IMARA, Kurtas, Topwear, Apparel, Apparel for Women, Buy IMARA Women Navy Blue Printed A Line Kurta Online in India, Buy Kurtas at best price"
36,Structured Handheld Bag,Baggit,0.0,0,2090,2090,M,handbags/baggit/baggit-beige-structured-handheld-bag/17267306/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17267306/2022/2/24/2cbb70f5-dcfb-4fcb-8981-7c1cab863a451645681041119BaggitBeigeStructuredHandheldBagwithTasselled1.jpg",handbags,baggit,0,0,"accessories,women-accessories,handbags,baggit-handbags",Maharashtra - 400012,Buy Baggit Beige Structured Handheld Bag - Handbags for Women from Baggit at Rs. 2090. Style ID: 17267306,"Baggit Beige Structured Handheld Bag,  Baggit, Handbags, Bags, Accessories, Accessories for Women, Buy Baggit Beige Structured Handheld Bag Online in India, Buy Handbags at best price"
37,Pack Of 2 Skinny Fit Jeggings,KLOTTHE,0.0,0,2329,698,"24,26,28,30",jeggings/klotthe/klotthe-women-pack-of-2-black--white-printed-skinny-fit-jeggings/15745486/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15745486/2022/3/30/a8ca80c5-c15a-482e-97f9-2ca835abcfee1648617190703KLOTTHEWomenPackOf2BlackWhitePrintedSkinnyFitJeggings1.jpg",jeggings,klotthe,1631,70,"clothing,women-clothing,jeggings,klotthe-jeggings",Uttar pradesh - 201013,Buy KLOTTHE Women Pack Of 2 Black & White Printed Skinny Fit Jeggings - Jeggings for Women from KLOTTHE at Rs. 652. Style ID: 15745486,"KLOTTHE Women Pack Of 2 Black & White Printed Skinny Fit Jeggings,  KLOTTHE, Jeggings, Bottomwear, Apparel, Apparel for Women, Buy KLOTTHE Women Pack Of 2 Black & White Printed Skinny Fit Jeggings Online in India, Buy Jeggings at best price"
38,Girls Printed Cotton Ankle-Length Leggings,De Moza,0.0,0,649,584,"14-15Y,16-17Y",leggings/de-moza/de-moza-girls-pink--blue-printed-cotton-ankle-length-leggings/18392696/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18392696/2022/5/23/9e9665c5-7447-4808-9473-866c32f9bd801653315707696DeMozaGirlsPrintedAnkleLengthLeggings1.jpg",leggings,de-moza,65,10,"clothing,girls-clothing,leggings,de-moza-leggings",Karnataka - 560066,Buy De Moza Girls Pink & Blue Printed Cotton Ankle Length Leggings - Leggings for Girls from De Moza at Rs. 486. Style ID: 18392696,"De Moza Girls Pink & Blue Printed Cotton Ankle Length Leggings,  De Moza, Leggings, Bottomwear, Apparel, Apparel for Girls, Buy De Moza Girls Pink & Blue Printed Cotton Ankle Length Leggings Online in India, Buy Leggings at best price"
39,Pack Of 2 Printed Lounge Pants,Dreamz by Pantaloons,0.0,0,1249,874,"S,M,L,XL,XXL",lounge-pants/dreamz-by-pantaloons/dreamz-by-pantaloons-women-pack-of-2-multicoloured-printed-lounge-pants/18474386/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18474386/2022/5/29/e150e006-62e1-457d-b07f-dc6fce8029931653801813713Pyjamas1.jpg",lounge-pants,dreamz-by-pantaloons,375,30,"clothing,women-clothing,lounge-pants,dreamz-by-pantaloons-lounge-pants",Karnataka - 560044,Buy Dreamz By Pantaloons Women Pack Of 2 Multicoloured Printed Lounge Pants - Lounge Pants for Women from Dreamz By Pantaloons at Rs. 874. Style ID: 18474386,"Dreamz By Pantaloons Women Pack Of 2 Multicoloured Printed Lounge Pants,  Dreamz By Pantaloons, Lounge Pants, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Dreamz By Pantaloons Women Pack Of 2 Multicoloured Printed Lounge Pants Online in India, Buy Lounge Pants at best price"
40,Men Slim Fit T-shirt,JADE BLUE,0.0,0,749,524,"4XL,5XL",tshirts/jade-blue/jade-blue-men-grey-slim-fit-t-shirt/18106000/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18106000/2022/4/30/b0118f3d-9572-4587-a3e7-63e1c9d71d421651322666070JADEBLUEMenGreySlimFitT-shirt1.jpg",tshirts,jade-blue,225,30,"clothing,men-clothing,tshirts,jade-blue-tshirts",Gujarat - 380006,Buy JADE BLUE Men Grey Slim Fit T Shirt - Tshirts for Men from JADE BLUE at Rs. 524. Style ID: 18106000,"JADE BLUE Men Grey Slim Fit T Shirt,  JADE BLUE, Tshirts, Topwear, Apparel, Apparel for Men, Buy JADE BLUE Men Grey Slim Fit T Shirt Online in India, Buy Tshirts at best price"
41,Women Solid Churidar-Fit Ankle-Length Leggings,Biba,0.0,0,799,599,XXL,leggings/biba/-biba-women-orange-solid-churidar-fit-ankle-length-leggings-/18129912/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18129912/2022/5/3/04ed23c0-d024-4667-a6eb-9f1e930683401651558729458Leggings1.jpg",leggings,biba,200,25,"clothing,women-clothing,leggings,biba-leggings",Haryana - 121004,Buy Biba Women Orange Solid Churidar Fit Ankle Length Leggings - Leggings for Women from Biba at Rs. 599. Style ID: 18129912,"Biba Women Orange Solid Churidar Fit Ankle Length Leggings,  Biba, Leggings, Bottomwear, Apparel, Apparel for Women, Buy Biba Women Orange Solid Churidar Fit Ankle Length Leggings Online in India, Buy Leggings at best price"
42,Men Kurta with Pyjamas,KRAFT INDIA,3.5,13,3499,1364,"S,M,L,XL,XXL",kurta-sets/kraft-india/kraft-india-men-yellow-angrakha-pure-cotton-kurta-with-pyjamas/15476884/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15476884/2021/9/15/fb70e33e-dd80-4a5b-bf47-6f8bbe3f080c1631708948439KRAFTINDIAMenYellowAngrakhaPureCottonKurtawithPyjamas1.jpg",kurta-sets,kraft-india,2135,61,"clothing,men-clothing,kurta-sets,kraft-india-kurta-sets",Delhi - 110033,Buy KRAFT INDIA Men Yellow Angrakha Pure Cotton Kurta With Pyjamas - Kurta Sets for Men from KRAFT INDIA at Rs. 1224. Style ID: 15476884,"KRAFT INDIA Men Yellow Angrakha Pure Cotton Kurta With Pyjamas,  KRAFT INDIA, Kurta Sets, Apparel Set, Apparel, Apparel for Men, Buy KRAFT INDIA Men Yellow Angrakha Pure Cotton Kurta With Pyjamas Online in India, Buy Kurta Sets at best price"
43,Men Pack of 3 Solid 3X Soft Trunks,FREECULTR,4.5,108,1499,944,"S,M,L,XL,XXL",trunk/freecultr/freecultr-men-pack-of-3-solid-3x-anti-microbial-air-soft-micromodal-trunks-fc-xt-t-ag-pb-pob/11886316/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11886316/2020/9/24/a336e256-7a84-46ef-acbb-75698e6b11851600958539363-FREECULTR-Men-Pack-of-3-Solid-3X-Anti-Microbial-Air-Soft-Mic-1.jpg",trunk,freecultr,555,37,"clothing,men-clothing,trunk,freecultr-trunk",Delhi - 110030,Buy FREECULTR Men Pack Of 3 Solid 3X Anti Microbial Air Soft Micromodal Trunks FC XT T AG PB POB - Trunk for Men from FREECULTR at Rs. 914. Style ID: 11886316,"FREECULTR Men Pack Of 3 Solid 3X Anti Microbial Air Soft Micromodal Trunks FC XT T AG PB POB,  FREECULTR, Trunk, Innerwear, Apparel, Apparel for Men, Buy FREECULTR Men Pack Of 3 Solid 3X Anti Microbial Air Soft Micromodal Trunks FC XT T AG PB POB Online in India, Buy Trunk at best price"
44,Solid Top,Van Heusen Woman,4.0,9,1499,824,"XS,S,M,L,XL",tops/van-heusen-woman/van-heusen-woman-black-solid-top/9090677/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/3/24/1c329fed-a51d-43c7-b46f-3152b439e0d51553390843832-1.jpg",tops,van-heusen-woman,675,45,"clothing,women-clothing,tops,van-heusen-woman-tops",Delhi - 110002,Buy Van Heusen Woman Black Solid Top - Tops for Women from Van Heusen Woman at Rs. 899. Style ID: 9090677,"Van Heusen Woman Black Solid Top,  Van Heusen Woman, Tops, Topwear, Apparel, Apparel for Women, Buy Van Heusen Woman Black Solid Top Online in India, Buy Tops at best price"
45,Men Ribbed Slim-Fit Thermal Top,NEVA,4.7,13,549,494,"S,M,L,XL,XXL,3XL,4XL",thermal-tops/neva/neva-men-off-white-ribbed-slim-fit-thermal-top/13805762/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/4/c210b71c-2315-46fc-87e1-72ebc6ef86a51614849360163-1.jpg",thermal-tops,neva,55,10,"clothing,men-clothing,thermal-tops,neva-thermal-tops",Punjab - 141008,Buy NEVA Men Off White Ribbed Slim Fit Thermal Top - Thermal Tops for Men from NEVA at Rs. 494. Style ID: 13805762,"NEVA Men Off White Ribbed Slim Fit Thermal Top,  NEVA, Thermal Tops, Innerwear, Apparel, Apparel for Men, Buy NEVA Men Off White Ribbed Slim Fit Thermal Top Online in India, Buy Thermal Tops at best price"
46,Women Cotton Linen Kurta,RANGMANCH BY PANTALOONS,0.0,0,999,999,"S,M,L,XL",kurtas/rangmanch-by-pantaloons/rangmanch-by-pantaloons-women-blue--white-yoke-design-thread-work-cotton-linen-kurta/16767976/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16767976/2022/1/11/d440e8e2-cae3-4702-9a61-b6e6c5f2aa351641890390769RANGMANCHBYPANTALOONSWomenBlueEmbroideredThreadWorkKurta1.jpg",kurtas,rangmanch-by-pantaloons,0,0,"clothing,women-clothing,kurtas,rangmanch-by-pantaloons-kurtas",Karnataka - 560044,Buy RANGMANCH BY PANTALOONS Women Blue & White Yoke Design Thread Work Cotton Linen Kurta - Kurtas for Women from RANGMANCH BY PANTALOONS at Rs. 999. Style ID: 16767976,"RANGMANCH BY PANTALOONS Women Blue & White Yoke Design Thread Work Cotton Linen Kurta,  RANGMANCH BY PANTALOONS, Kurtas, Topwear, Apparel, Apparel for Women, Buy RANGMANCH BY PANTALOONS Women Blue & White Yoke Design Thread Work Cotton Linen Kurta Online in India, Buy Kurtas at best price"
47,Women Set of 3 Hipster Briefs,Prag & Co,0.0,0,630,630,"S,M,L,XL,XXL",briefs/prag--co/prag--co-women-set-of-3-cotton-anti-microbial-hipster-briefs-ap1007msbms/18067516/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18067516/2022/4/28/d9e8b7f7-6a48-438b-8315-f925915494ae1651121620624FancyHipsterModal-3PCPack-Black-Peach-SkyBlue1.jpg",briefs,prag--co,0,0,"clothing,women-clothing,briefs,prag-and-co-briefs",Gujarat - 360005,Buy Prag & Co Women Set Of 3 Cotton Anti Microbial Hipster Briefs AP1007MSBMS - Briefs for Women from Prag & Co at Rs. 630. Style ID: 18067516,"Prag & Co Women Set Of 3 Cotton Anti Microbial Hipster Briefs AP1007MSBMS,  Prag & Co, Briefs, Innerwear, Apparel, Apparel for Women, Buy Prag & Co Women Set Of 3 Cotton Anti Microbial Hipster Briefs AP1007MSBMS Online in India, Buy Briefs at best price"
48,Women V-Neck T-shirt,Fleximaa,0.0,0,349,260,"S,M,L,XL,XXL",tshirts/fleximaa/fleximaa-women-white-v-neck-t-shirt/17996730/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17996730/2022/4/23/97e24ac5-d3b5-403f-98cc-2544beb055491650687141434FleximaaWomenWhiteV-NeckExtendedSleevesRunningT-shirt1.jpg",tshirts,fleximaa,89,25,"clothing,women-clothing,tshirts,fleximaa-tshirts",TAMILNADU - 641602,Buy Fleximaa Women White V Neck T Shirt - Tshirts for Women from Fleximaa at Rs. 260. Style ID: 17996730,"Fleximaa Women White V Neck T Shirt,  Fleximaa, Tshirts, Topwear, Apparel, Apparel for Women, Buy Fleximaa Women White V Neck T Shirt Online in India, Buy Tshirts at best price"
49,Men Running Shoes,Ajile by Pantaloons,0.0,0,1499,1499,"UK6,UK7,UK8,UK9,UK10",sports-shoes/ajile-by-pantaloons/ajile-by-pantaloons-men-olive-green-running-non-marking-shoes/15300740/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15300740/2021/8/30/56a76f51-309b-4936-9038-5d5769583b321630323524240SportsShoes1.jpg",sports-shoes,ajile-by-pantaloons,0,0,"footwear,men-footwear,sports-shoes,ajile-by-pantaloons-sports-shoes",Karnataka - 560044,Buy Ajile By Pantaloons Men Olive Green Running Non Marking Shoes - Sports Shoes for Men from Ajile By Pantaloons at Rs. 1499. Style ID: 15300740,"Ajile By Pantaloons Men Olive Green Running Non Marking Shoes,  Ajile By Pantaloons, Sports Shoes, Shoes, Footwear, Footwear for Men, Buy Ajile By Pantaloons Men Olive Green Running Non Marking Shoes Online in India, Buy Sports Shoes at best price"
50,Textured Block Sandals with Laser Cuts,ERIDANI,0.0,0,1799,1799,"EURO35,EURO36,EURO37,EURO38,EURO39,EURO40,EURO41",heels/eridani/eridani-black-textured-block-sandals-with-laser-cuts/18711914/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18711914/2022/6/13/627cb82e-d6fd-4927-b4dc-39baf70ec8c81655100174405ERIDANIBlackTexturedBlockSandalswithLaserCuts1.jpg",heels,eridani,0,0,"footwear,women-footwear,heels,eridani-heels",Maharashtra - 400052,Buy ERIDANI Black Textured Block Sandals With Laser Cuts - Heels for Women from ERIDANI at Rs. 1799. Style ID: 18711914,"ERIDANI Black Textured Block Sandals With Laser Cuts,  ERIDANI, Heels, Shoes, Footwear, Footwear for Women, Buy ERIDANI Black Textured Block Sandals With Laser Cuts Online in India, Buy Heels at best price"
51,Slim Fit Formal Shirt,Greenfibre,0.0,0,1549,1549,46,shirts/greenfibre/greenfibre-men-blue-slim-fit-checked-formal-shirt/18427508/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18427508/2022/5/25/fb3641bc-7198-4b7d-b246-a85f7ad9a0561653470028773GreenfibreMensTealBlueCottonBlendCheckedFormalShirt1.jpg",shirts,greenfibre,0,0,"clothing,men-clothing,shirts,greenfibre-shirts",Gujarat - 380006,Buy Greenfibre Men Blue Slim Fit Checked Formal Shirt - Shirts for Men from Greenfibre at Rs. 1549. Style ID: 18427508,"Greenfibre Men Blue Slim Fit Checked Formal Shirt,  Greenfibre, Shirts, Topwear, Apparel, Apparel for Men, Buy Greenfibre Men Blue Slim Fit Checked Formal Shirt Online in India, Buy Shirts at best price"
52,Coconut Conditioner 350 ml,MYSTIC VALLEY,0.0,0,1425,1425,100-350 ML,shampoo-and-conditioner/mystic-valley/mystic-valley-coconut-chimera--mineral-bays-anti-breakage-soft-hair-conditioner-350-ml/18356878/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18356878/2022/5/20/363182a4-936c-43af-a7c3-4d51c35ae5de1653050739307MYSTICVALLEYCoconutConditioner350ml1.jpg",shampoo-and-conditioner,mystic-valley,0,0,"personal-care,unisex-personal-care,shampoo-and-conditioner,mystic-valley-shampoo-and-conditioner",Haryana - 122016,Buy MYSTIC VALLEY Coconut Chimera & Mineral Bays Anti Breakage Soft Hair Conditioner 350 Ml - Shampoo And Conditioner for Unisex from MYSTIC VALLEY at Rs. 1425. Style ID: 18356878,"MYSTIC VALLEY Coconut Chimera & Mineral Bays Anti Breakage Soft Hair Conditioner 350 Ml,  MYSTIC VALLEY, Shampoo And Conditioner, Hair, Personal Care, Personal Care for Unisex, Buy MYSTIC VALLEY Coconut Chimera & Mineral Bays Anti Breakage Soft Hair Conditioner 350 Ml Online in India, Buy Shampoo And Conditioner at best price"
53,Solid Workout Bra,Alcis,0.0,0,1899,1899,"XS,S,M,L,XL",bra/alcis/alcis-lime-green--solid-workout-bra/18255544/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18255544/2022/5/23/d8e916d3-9c03-43b0-83a9-6a675602c0831653293865455-Alcis-Women-Bra-1071653293865031-1.jpg",bra,alcis,0,0,"clothing,women-clothing,bra,alcis-bra",UTTAR PRADESH - 201305,Buy Alcis Lime Green & Solid Workout Bra - Bra for Women from Alcis at Rs. 1139. Style ID: 18255544,"Alcis Lime Green & Solid Workout Bra,  Alcis, Bra, Innerwear, Apparel, Apparel for Women, Buy Alcis Lime Green & Solid Workout Bra Online in India, Buy Bra at best price"
54,Floral Maxi Dress,BoStreet,0.0,0,1999,1719,"S,M,L,XL,XXL,3XL",dresses/bostreet/bostreet-blue-floral-maxi-dress/18246992/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18246992/2022/5/15/f8cca3ca-a5da-4914-a6e4-533efd7e8da71652564196650BoStreetBlueFloralMaxiDress1.jpg",dresses,bostreet,280,14,"clothing,women-clothing,dresses,bostreet-dresses",Maharashtra - 421302,Buy BoStreet Blue Floral Maxi Dress - Dresses for Women from BoStreet at Rs. 1639. Style ID: 18246992,"BoStreet Blue Floral Maxi Dress,  BoStreet, Dresses, Dress, Apparel, Apparel for Women, Buy BoStreet Blue Floral Maxi Dress Online in India, Buy Dresses at best price"
55,Women Kurta Set,Seerat,2.5,4,7900,7110,"XS,S,M,L,XL,XXL",kurta-sets/seerat/seerat-women-green--yellow-ethnic-motifs-pure-silk-kurta-with-trousers--dupatta/16492866/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16492866/2021/12/13/6dbbbbf4-530b-4fad-af0a-0030a20b4b611639375169392SeeratWomenGreenPleatedPureSilkTopwithTrousers1.jpg",kurta-sets,seerat,790,10,"clothing,women-clothing,kurta-sets,seerat-kurta-sets",Gujarat - 394230,Buy Seerat Women Green & Yellow Ethnic Motifs Pure Silk Kurta With Trousers & Dupatta - Kurta Sets for Women from Seerat at Rs. 6715. Style ID: 16492866,"Seerat Women Green & Yellow Ethnic Motifs Pure Silk Kurta With Trousers & Dupatta,  Seerat, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Seerat Women Green & Yellow Ethnic Motifs Pure Silk Kurta With Trousers & Dupatta Online in India, Buy Kurta Sets at best price"
56,Structured Handheld Bag,Lavie,0.0,0,4490,2469,M,handbags/lavie/lavie-beige-textured-structured-handheld-bag/15017978/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15017978/2022/2/18/269ab500-d65b-4263-92aa-87968080ce261645184719365LavieBeigeTexturedStructuredHandheldBag1.jpg",handbags,lavie,2021,45,"accessories,women-accessories,handbags,lavie-handbags",Delhi - 110092,Buy Lavie Beige Textured Structured Handheld Bag - Handbags for Women from Lavie at Rs. 1796. Style ID: 15017978,"Lavie Beige Textured Structured Handheld Bag,  Lavie, Handbags, Bags, Accessories, Accessories for Women, Buy Lavie Beige Textured Structured Handheld Bag Online in India, Buy Handbags at best price"
